# Residuals     
# Time          	p               	Ux              	Uz              	e               	k               	omega           
0.1347          	3.19953602e-05	8.85332834e-05	1.08167338e-04	1.51742501e-04	9.99262970e-07	1.13597096e-06
0.13472         	3.21225202e-05	8.84451006e-05	1.07940744e-04	1.51706264e-04	1.00155840e-06	1.17136674e-06
0.13474         	3.22568583e-05	8.83714167e-05	1.07760254e-04	1.51663368e-04	1.00453940e-06	1.20539175e-06
0.13476         	3.23923603e-05	8.83278665e-05	1.07547043e-04	1.51615453e-04	1.00635956e-06	1.21578490e-06
0.13478         	3.25408086e-05	8.82956333e-05	1.07307583e-04	1.51558436e-04	1.00911617e-06	1.18739630e-06
0.1348          	3.26861975e-05	8.82580422e-05	1.07063217e-04	1.51514758e-04	1.01119649e-06	1.12887850e-06
0.13482         	3.28320299e-05	8.81917975e-05	1.06819772e-04	1.51492082e-04	1.01216564e-06	1.13820545e-06
0.13484         	3.29785213e-05	8.81177469e-05	1.06615563e-04	1.51463291e-04	1.01308461e-06	1.16588273e-06
0.13486         	3.31236463e-05	8.80299222e-05	1.06425000e-04	1.51425546e-04	1.01397036e-06	1.20853062e-06
0.13488         	3.32815819e-05	8.79550004e-05	1.06282889e-04	1.51399520e-04	1.01434689e-06	1.24256047e-06
0.1349          	3.34483519e-05	8.79162767e-05	1.06103374e-04	1.51358502e-04	1.01384405e-06	1.24234312e-06
0.13492         	3.36154506e-05	8.78713822e-05	1.05869448e-04	1.51303468e-04	1.01234422e-06	1.20771144e-06
0.13494         	3.37866496e-05	8.78239905e-05	1.05592929e-04	1.51267251e-04	1.01070179e-06	1.14546815e-06
0.13496         	3.39558230e-05	8.77722789e-05	1.05313365e-04	1.51253288e-04	1.00976484e-06	1.15015244e-06
0.13498         	3.41262389e-05	8.77013620e-05	1.05043461e-04	1.51246444e-04	1.00887976e-06	1.19216428e-06
0.135           	3.42903680e-05	8.76014715e-05	1.04812882e-04	1.51215410e-04	1.00712071e-06	1.21783071e-06
0.13502         	3.44662120e-05	8.75187915e-05	1.04681250e-04	1.51205525e-04	1.00459158e-06	1.24961943e-06
0.13504         	3.46523304e-05	8.74774031e-05	1.04555014e-04	1.51175728e-04	1.00247566e-06	1.25564529e-06
0.13506         	3.48354010e-05	8.74410107e-05	1.04373933e-04	1.51140986e-04	9.98994706e-07	1.22948084e-06
0.13508         	3.50228168e-05	8.73904357e-05	1.04151765e-04	1.51105501e-04	9.93844853e-07	1.15959073e-06
0.1351          	3.52044339e-05	8.73317897e-05	1.03871186e-04	1.51084384e-04	9.90641210e-07	1.14161881e-06
0.13512         	3.53918950e-05	8.72566914e-05	1.03573538e-04	1.51077008e-04	9.88000609e-07	1.17527941e-06
0.13514         	3.55790958e-05	8.71675499e-05	1.03272249e-04	1.51070086e-04	9.85898749e-07	1.19358692e-06
0.13516         	3.57642436e-05	8.70659408e-05	1.03076158e-04	1.51057143e-04	9.84402843e-07	1.21937857e-06
0.13518         	3.59613727e-05	8.70243261e-05	1.02947574e-04	1.51045643e-04	9.83066042e-07	1.22890443e-06
0.1352          	3.61600417e-05	8.69846959e-05	1.02797648e-04	1.51018550e-04	9.81880647e-07	1.20921331e-06
0.13522         	3.63602206e-05	8.69355541e-05	1.02619997e-04	1.50999199e-04	9.80718302e-07	1.14577413e-06
0.13524         	3.65560631e-05	8.68704911e-05	1.02404030e-04	1.50999946e-04	9.79749431e-07	1.10786418e-06
0.13526         	3.67554907e-05	8.67974054e-05	1.02138100e-04	1.51008104e-04	9.79532283e-07	1.12470376e-06
0.13528         	3.69569855e-05	8.67038272e-05	1.01851533e-04	1.51006880e-04	9.79763225e-07	1.16708215e-06
0.1353          	3.71676455e-05	8.66116950e-05	1.01632874e-04	1.51007545e-04	9.80084788e-07	1.19706235e-06
0.13532         	3.73764288e-05	8.65500436e-05	1.01418037e-04	1.51001791e-04	9.80653609e-07	1.21463107e-06
0.13534         	3.75932750e-05	8.65205875e-05	1.01250988e-04	1.50987593e-04	9.81464688e-07	1.18574721e-06
0.13536         	3.78140662e-05	8.64782838e-05	1.01067282e-04	1.50978256e-04	9.82621150e-07	1.12037704e-06
0.13538         	3.80288719e-05	8.64132916e-05	1.00885209e-04	1.50996022e-04	9.84289305e-07	1.10055643e-06
0.1354          	3.82450289e-05	8.63360108e-05	1.00658671e-04	1.51013889e-04	9.86311625e-07	1.12313867e-06
0.13542         	3.84558213e-05	8.62464282e-05	1.00397438e-04	1.51011340e-04	9.88542789e-07	1.16560771e-06
0.13544         	3.86724434e-05	8.61512237e-05	1.00176975e-04	1.51023096e-04	9.91375155e-07	1.19655037e-06
0.13546         	3.88963502e-05	8.61044003e-05	9.99613622e-05	1.51020345e-04	9.94758305e-07	1.19913540e-06
0.13548         	3.91151366e-05	8.60517749e-05	9.97574787e-05	1.51003685e-04	9.98762503e-07	1.17089960e-06
0.1355          	3.93388303e-05	8.60023862e-05	9.95956214e-05	1.50995035e-04	1.00314949e-06	1.11542164e-06
0.13552         	3.95579413e-05	8.59446429e-05	9.94147793e-05	1.51012754e-04	1.00793477e-06	1.09811086e-06
0.13554         	3.97799354e-05	8.58663165e-05	9.92243733e-05	1.51042717e-04	1.01172266e-06	1.14445895e-06
0.13556         	3.99930365e-05	8.57610066e-05	9.90250916e-05	1.51053818e-04	1.01529062e-06	1.17381013e-06
0.13558         	4.02122129e-05	8.56486811e-05	9.88445625e-05	1.51074158e-04	1.01837198e-06	1.20881556e-06
0.1356          	4.04465000e-05	8.55961873e-05	9.86559789e-05	1.51083680e-04	1.02116930e-06	1.22459174e-06
0.13562         	4.06730933e-05	8.55491985e-05	9.84213753e-05	1.51087192e-04	1.02272432e-06	1.21227576e-06
0.13564         	4.09025896e-05	8.54902057e-05	9.81676837e-05	1.51087593e-04	1.02244952e-06	1.16272746e-06
0.13566         	4.11229393e-05	8.54231870e-05	9.79302758e-05	1.51098528e-04	1.02157915e-06	1.12436343e-06
0.13568         	4.13477696e-05	8.53475299e-05	9.77402513e-05	1.51123359e-04	1.02063821e-06	1.16653653e-06
0.1357          	4.15718928e-05	8.52499692e-05	9.75462171e-05	1.51151301e-04	1.01863655e-06	1.19630497e-06
0.13572         	4.17968505e-05	8.51289072e-05	9.74327815e-05	1.51168044e-04	1.01595750e-06	1.22521483e-06
0.13574         	4.20269499e-05	8.50667857e-05	9.73020857e-05	1.51187133e-04	1.01250024e-06	1.23739503e-06
0.13576         	4.22613611e-05	8.50156536e-05	9.71368410e-05	1.51194286e-04	1.00880292e-06	1.22719526e-06
0.13578         	4.24942017e-05	8.49638535e-05	9.69206557e-05	1.51196612e-04	1.00491353e-06	1.17645694e-06
0.1358          	4.27233491e-05	8.48900711e-05	9.66723063e-05	1.51226536e-04	1.00057221e-06	1.13865294e-06
0.13582         	4.29505215e-05	8.48103466e-05	9.64097021e-05	1.51262882e-04	9.95987566e-07	1.14470287e-06
0.13584         	4.31733049e-05	8.47078721e-05	9.61895947e-05	1.51285342e-04	9.91783562e-07	1.17269116e-06
0.13586         	4.34042949e-05	8.45995997e-05	9.60763978e-05	1.51314966e-04	9.89333630e-07	1.19432119e-06
0.13588         	4.36354809e-05	8.45170746e-05	9.59872594e-05	1.51332553e-04	9.87828084e-07	1.21052216e-06
0.1359          	4.38647876e-05	8.44685183e-05	9.58609732e-05	1.51347630e-04	9.86902838e-07	1.19699366e-06
0.13592         	4.41026312e-05	8.44108612e-05	9.56917128e-05	1.51355019e-04	9.86321634e-07	1.14068151e-06
0.13594         	4.43320728e-05	8.43389819e-05	9.54780306e-05	1.51391497e-04	9.86182628e-07	1.10090160e-06
0.13596         	4.45626524e-05	8.42472631e-05	9.52506846e-05	1.51430541e-04	9.86643317e-07	1.12345451e-06
0.13598         	4.47877117e-05	8.41443690e-05	9.50027148e-05	1.51452219e-04	9.87319145e-07	1.14501595e-06
0.136           	4.50140697e-05	8.40256879e-05	9.48642169e-05	1.51483563e-04	9.88306184e-07	1.17893146e-06
0.13602         	4.52522462e-05	8.39599221e-05	9.47684617e-05	1.51505185e-04	9.89367250e-07	1.19396124e-06
0.13604         	4.54850254e-05	8.38949608e-05	9.46611751e-05	1.51511059e-04	9.90321994e-07	1.17313505e-06
0.13606         	4.57224401e-05	8.38326453e-05	9.45368004e-05	1.51516642e-04	9.91240383e-07	1.12335465e-06
0.13608         	4.59547966e-05	8.37608108e-05	9.43813847e-05	1.51549027e-04	9.92107254e-07	1.08073516e-06
0.1361          	4.61876995e-05	8.36720792e-05	9.41895371e-05	1.51592246e-04	9.92799212e-07	1.11241402e-06
0.13612         	4.64116744e-05	8.35606179e-05	9.39636491e-05	1.51626944e-04	9.93405888e-07	1.13524086e-06
0.13614         	4.66364217e-05	8.34310913e-05	9.37704629e-05	1.51661646e-04	9.93991451e-07	1.16117713e-06
0.13616         	4.68782076e-05	8.33550499e-05	9.36421117e-05	1.51694579e-04	9.94382193e-07	1.17692913e-06
0.13618         	4.71164575e-05	8.32919069e-05	9.35657189e-05	1.51714997e-04	9.94601870e-07	1.16672042e-06
0.1362          	4.73515340e-05	8.32208934e-05	9.34593280e-05	1.51731241e-04	9.94787160e-07	1.12690278e-06
0.13622         	4.75787430e-05	8.31406036e-05	9.33321711e-05	1.51755970e-04	9.95005645e-07	1.06399003e-06
0.13624         	4.78066701e-05	8.30519244e-05	9.32076444e-05	1.51795541e-04	9.95681558e-07	1.09784619e-06
0.13626         	4.80347286e-05	8.29418855e-05	9.30344645e-05	1.51842281e-04	9.96833612e-07	1.13057909e-06
0.13628         	4.82656891e-05	8.28094061e-05	9.28927126e-05	1.51883376e-04	9.98387370e-07	1.15674086e-06
0.1363          	4.84974127e-05	8.27160367e-05	9.27505491e-05	1.51923641e-04	1.00086776e-06	1.17192500e-06
0.13632         	4.87393625e-05	8.26515775e-05	9.25721176e-05	1.51954512e-04	1.00442108e-06	1.17300703e-06
0.13634         	4.89767049e-05	8.25861989e-05	9.24221479e-05	1.51974902e-04	1.00563721e-06	1.14417510e-06
0.13636         	4.92104856e-05	8.24973059e-05	9.23148440e-05	1.52017676e-04	1.00537968e-06	1.08745034e-06
0.13638         	4.94410418e-05	8.24021964e-05	9.21876145e-05	1.52069650e-04	1.00527499e-06	1.08986125e-06
0.1364          	4.96671045e-05	8.22912320e-05	9.20823450e-05	1.52112467e-04	1.00494713e-06	1.12959358e-06
0.13642         	4.98991440e-05	8.21609656e-05	9.19956283e-05	1.52156249e-04	1.00369697e-06	1.16206056e-06
0.13644         	5.01362432e-05	8.20613898e-05	9.19089928e-05	1.52188627e-04	1.00243872e-06	1.19216604e-06
0.13646         	5.03670203e-05	8.19930244e-05	9.17790044e-05	1.52217479e-04	1.00040388e-06	1.20067700e-06
0.13648         	5.06084502e-05	8.19220909e-05	9.15917003e-05	1.52236105e-04	9.96770163e-07	1.16223679e-06
0.1365          	5.08419113e-05	8.18436458e-05	9.14288045e-05	1.52276409e-04	9.95777233e-07	1.10048777e-06
0.13652         	5.10742740e-05	8.17417379e-05	9.12851603e-05	1.52330478e-04	9.96603156e-07	1.11173010e-06
0.13654         	5.13029113e-05	8.16274816e-05	9.11346826e-05	1.52373965e-04	9.97842210e-07	1.13715313e-06
0.13656         	5.15293521e-05	8.14968099e-05	9.10527178e-05	1.52417273e-04	9.99542988e-07	1.17537286e-06
0.13658         	5.17697629e-05	8.14021622e-05	9.09809974e-05	1.52461620e-04	1.00125016e-06	1.19951891e-06
0.1366          	5.20050397e-05	8.13310328e-05	9.08922346e-05	1.52491543e-04	1.00015615e-06	1.18936879e-06
0.13662         	5.22416012e-05	8.12550122e-05	9.07593548e-05	1.52515038e-04	9.97507028e-07	1.15068644e-06
0.13664         	5.24742226e-05	8.11724906e-05	9.05983276e-05	1.52564001e-04	9.97166595e-07	1.08496363e-06
0.13666         	5.27063957e-05	8.10806030e-05	9.04511752e-05	1.52624381e-04	9.98412006e-07	1.11060936e-06
0.13668         	5.29330808e-05	8.09614349e-05	9.03045510e-05	1.52689084e-04	9.99747286e-07	1.14063670e-06
0.1367          	5.31547070e-05	8.08220904e-05	9.01796252e-05	1.52743428e-04	1.00098178e-06	1.16277410e-06
0.13672         	5.33935771e-05	8.07258077e-05	9.00911324e-05	1.52808109e-04	9.99587012e-07	1.19020077e-06
0.13674         	5.36365072e-05	8.06537838e-05	9.00160739e-05	1.52857139e-04	9.98748493e-07	1.18628898e-06
0.13676         	5.38739137e-05	8.05821714e-05	8.99073725e-05	1.52900231e-04	9.98757828e-07	1.14949953e-06
0.13678         	5.41061886e-05	8.04950746e-05	8.97670330e-05	1.52948682e-04	9.98447171e-07	1.07898188e-06
0.1368          	5.43338236e-05	8.03972693e-05	8.96085423e-05	1.53011135e-04	9.98045965e-07	1.09794295e-06
0.13682         	5.45652016e-05	8.02792481e-05	8.94142898e-05	1.53084807e-04	9.98208069e-07	1.13349970e-06
0.13684         	5.47987151e-05	8.01432077e-05	8.92591007e-05	1.53152698e-04	9.98159507e-07	1.15565978e-06
0.13686         	5.50366847e-05	8.00238241e-05	8.91777873e-05	1.53216000e-04	9.97926083e-07	1.18306998e-06
0.13688         	5.52834459e-05	7.99570407e-05	8.91137518e-05	1.53273664e-04	9.97718096e-07	1.18509417e-06
0.1369          	5.55286393e-05	7.98856975e-05	8.90192830e-05	1.53316828e-04	9.97609423e-07	1.14934966e-06
0.13692         	5.57707576e-05	7.97956789e-05	8.89305472e-05	1.53374289e-04	9.97623302e-07	1.08093967e-06
0.13694         	5.60090139e-05	7.96930034e-05	8.88225248e-05	1.53444738e-04	9.97882930e-07	1.06759396e-06
0.13696         	5.62429583e-05	7.95781635e-05	8.86540478e-05	1.53513841e-04	9.98401957e-07	1.09727004e-06
0.13698         	5.64804075e-05	7.94427615e-05	8.84685432e-05	1.53576739e-04	9.99249864e-07	1.13583692e-06
0.137           	5.67268265e-05	7.93270871e-05	8.83216996e-05	1.53630907e-04	1.00072023e-06	1.16558538e-06
0.13702         	5.69679127e-05	7.92424840e-05	8.82268642e-05	1.53679829e-04	1.00025740e-06	1.18029528e-06
0.13704         	5.72167706e-05	7.91683019e-05	8.81364382e-05	1.53718834e-04	9.98907855e-07	1.15188393e-06
0.13706         	5.74613637e-05	7.90861806e-05	8.80491581e-05	1.53768171e-04	9.99617438e-07	1.08082785e-06
0.13708         	5.77027944e-05	7.89779721e-05	8.79788322e-05	1.53837099e-04	1.00251609e-06	1.08513972e-06
0.1371          	5.79430994e-05	7.88547989e-05	8.78794869e-05	1.53899530e-04	1.00441200e-06	1.10966646e-06
0.13712         	5.81807307e-05	7.87240526e-05	8.77714190e-05	1.53950376e-04	1.00452829e-06	1.15815745e-06
0.13714         	5.84343620e-05	7.86064734e-05	8.76951510e-05	1.54006730e-04	1.00485053e-06	1.19548052e-06
0.13716         	5.86889381e-05	7.85283926e-05	8.75797542e-05	1.54050755e-04	1.00452782e-06	1.19402882e-06
0.13718         	5.89411811e-05	7.84413045e-05	8.75182631e-05	1.54082291e-04	1.00318994e-06	1.16387071e-06
0.1372          	5.91944024e-05	7.83478779e-05	8.74239653e-05	1.54128181e-04	1.00217202e-06	1.10600987e-06
0.13722         	5.94424454e-05	7.82515475e-05	8.73101798e-05	1.54194670e-04	1.00099096e-06	1.10594684e-06
0.13724         	5.96897119e-05	7.81296118e-05	8.72199698e-05	1.54268869e-04	9.99185314e-07	1.15000065e-06
0.13726         	5.99283979e-05	7.79793016e-05	8.71142784e-05	1.54320677e-04	9.98048269e-07	1.16586204e-06
0.13728         	6.01828046e-05	7.78531677e-05	8.70511732e-05	1.54389893e-04	9.98668021e-07	1.19116071e-06
0.1373          	6.04474648e-05	7.77650084e-05	8.69882929e-05	1.54442686e-04	9.99691382e-07	1.19586452e-06
0.13732         	6.07030037e-05	7.76867929e-05	8.69139816e-05	1.54485538e-04	1.00061934e-06	1.16785142e-06
0.13734         	6.09564922e-05	7.75885211e-05	8.68280332e-05	1.54532459e-04	9.99138752e-07	1.11088523e-06
0.13736         	6.12006317e-05	7.74794038e-05	8.67421935e-05	1.54584063e-04	9.97947914e-07	1.09370857e-06
0.13738         	6.14492996e-05	7.73549117e-05	8.66231549e-05	1.54658292e-04	9.98189292e-07	1.13015042e-06
0.1374          	6.16962946e-05	7.72129880e-05	8.64873472e-05	1.54722214e-04	9.98343917e-07	1.14834911e-06
0.13742         	6.19485099e-05	7.70680992e-05	8.64382925e-05	1.54789965e-04	9.98446643e-07	1.17368463e-06
0.13744         	6.22088104e-05	7.69805663e-05	8.63938237e-05	1.54841411e-04	9.98286148e-07	1.17785895e-06
0.13746         	6.24679133e-05	7.68952116e-05	8.63280221e-05	1.54891730e-04	9.98007895e-07	1.15997169e-06
0.13748         	6.27232835e-05	7.67983451e-05	8.62316964e-05	1.54930316e-04	9.97795487e-07	1.10765302e-06
0.1375          	6.29746649e-05	7.66818665e-05	8.61142386e-05	1.55005994e-04	9.97724464e-07	1.08039096e-06
0.13752         	6.32208939e-05	7.65551480e-05	8.59835178e-05	1.55068527e-04	9.97658357e-07	1.09080639e-06
0.13754         	6.34675004e-05	7.64111808e-05	8.58790192e-05	1.55134215e-04	9.97904560e-07	1.13150997e-06
0.13756         	6.37269936e-05	7.62695363e-05	8.58385727e-05	1.55181093e-04	9.98168783e-07	1.16378537e-06
0.13758         	6.39844476e-05	7.61652449e-05	8.58051753e-05	1.55240519e-04	9.98736041e-07	1.18132550e-06
0.1376          	6.42474149e-05	7.60866513e-05	8.57757263e-05	1.55270980e-04	9.99431667e-07	1.15485120e-06
0.13762         	6.45129175e-05	7.59938326e-05	8.57134818e-05	1.55330125e-04	1.00039931e-06	1.09170015e-06
0.13764         	6.47739986e-05	7.58796308e-05	8.56053571e-05	1.55389259e-04	9.99706182e-07	1.07824201e-06
0.13766         	6.50330005e-05	7.57461153e-05	8.54506974e-05	1.55471337e-04	9.98681689e-07	1.10655873e-06
0.13768         	6.52921813e-05	7.56036857e-05	8.53041341e-05	1.55511427e-04	9.99862082e-07	1.13455667e-06
0.1377          	6.55583686e-05	7.54605532e-05	8.52707598e-05	1.55591436e-04	1.00172469e-06	1.16255995e-06
0.13772         	6.58385601e-05	7.53697384e-05	8.52383659e-05	1.55628181e-04	1.00310117e-06	1.17105202e-06
0.13774         	6.61070070e-05	7.52713265e-05	8.52116066e-05	1.55683471e-04	1.00272159e-06	1.14995097e-06
0.13776         	6.63883834e-05	7.51726585e-05	8.51788351e-05	1.55711190e-04	1.00213441e-06	1.10234694e-06
0.13778         	6.66544005e-05	7.50642430e-05	8.51182635e-05	1.55798133e-04	1.00086867e-06	1.09187808e-06
0.1378          	6.69319187e-05	7.49322554e-05	8.50289266e-05	1.55860632e-04	9.99514834e-07	1.13183674e-06
0.13782         	6.71892874e-05	7.47732979e-05	8.49094273e-05	1.55941963e-04	9.98359099e-07	1.14820774e-06
0.13784         	6.74700011e-05	7.46178456e-05	8.48643171e-05	1.55997325e-04	9.99461453e-07	1.17328464e-06
0.13786         	6.77522077e-05	7.45193048e-05	8.48535861e-05	1.56076935e-04	1.00093444e-06	1.18126050e-06
0.13788         	6.80215436e-05	7.44325501e-05	8.47975132e-05	1.56112055e-04	1.00183872e-06	1.16938351e-06
0.1379          	6.82712475e-05	7.43250520e-05	8.47053218e-05	1.56159958e-04	1.00096596e-06	1.12345996e-06
0.13792         	6.85181883e-05	7.42070583e-05	8.46353740e-05	1.56174627e-04	1.00132605e-06	1.08614655e-06
0.13794         	6.87618586e-05	7.40783915e-05	8.45214505e-05	1.56243548e-04	1.00099671e-06	1.12826582e-06
0.13796         	6.90120279e-05	7.39289344e-05	8.43934196e-05	1.56278900e-04	9.98998975e-07	1.15815531e-06
0.13798         	6.92647974e-05	7.37624700e-05	8.43683906e-05	1.56340122e-04	9.96778703e-07	1.18081725e-06
0.138           	6.95268077e-05	7.36610926e-05	8.43647735e-05	1.56375636e-04	9.96134505e-07	1.18717659e-06
0.13802         	6.97919013e-05	7.35653977e-05	8.43289203e-05	1.56424946e-04	9.95793066e-07	1.17108034e-06
0.13804         	7.00556841e-05	7.34679309e-05	8.42726031e-05	1.56448848e-04	9.95538350e-07	1.12240621e-06
0.13806         	7.03164955e-05	7.33417793e-05	8.41818160e-05	1.56519054e-04	9.95221833e-07	1.08210996e-06
0.13808         	7.05759237e-05	7.32084902e-05	8.40600150e-05	1.56580923e-04	9.94844701e-07	1.08271401e-06
0.1381          	7.08092952e-05	7.30557046e-05	8.39614015e-05	1.56641514e-04	9.94651885e-07	1.11908855e-06
0.13812         	7.10440363e-05	7.28979750e-05	8.39051643e-05	1.56670290e-04	9.94627880e-07	1.14653433e-06
0.13814         	7.12815235e-05	7.27779560e-05	8.38906408e-05	1.56700697e-04	9.95268457e-07	1.16777681e-06
0.13816         	7.15174831e-05	7.26842701e-05	8.38355546e-05	1.56715828e-04	9.96002016e-07	1.15593376e-06
0.13818         	7.17641778e-05	7.25812948e-05	8.37792245e-05	1.56737211e-04	9.96981093e-07	1.09940315e-06
0.1382          	7.20002234e-05	7.24650855e-05	8.37146270e-05	1.56778058e-04	9.97936725e-07	1.06527035e-06
0.13822         	7.22384130e-05	7.23236260e-05	8.36333934e-05	1.56829648e-04	9.98860637e-07	1.09063243e-06
0.13824         	7.24740212e-05	7.21706589e-05	8.35281839e-05	1.56859380e-04	9.99761114e-07	1.11121191e-06
0.13826         	7.27176936e-05	7.20074395e-05	8.35068657e-05	1.56906638e-04	1.00096153e-06	1.14382098e-06
0.13828         	7.29745145e-05	7.19015821e-05	8.34899953e-05	1.56939186e-04	1.00075056e-06	1.16293828e-06
0.1383          	7.32262947e-05	7.17983753e-05	8.34538526e-05	1.56965469e-04	1.00011550e-06	1.14825825e-06
0.13832         	7.34829383e-05	7.16926166e-05	8.33774023e-05	1.56988350e-04	9.99138032e-07	1.10298455e-06
0.13834         	7.37303088e-05	7.15761544e-05	8.32828984e-05	1.57039462e-04	9.97664690e-07	1.06810630e-06
0.13836         	7.39715117e-05	7.14402111e-05	8.32240738e-05	1.57092082e-04	9.97951291e-07	1.09703495e-06
0.13838         	7.42055548e-05	7.12772113e-05	8.31431137e-05	1.57131844e-04	9.98471683e-07	1.11914675e-06
0.1384          	7.44291902e-05	7.11065558e-05	8.30959137e-05	1.57171423e-04	9.98845396e-07	1.14503563e-06
0.13842         	7.46758891e-05	7.09954963e-05	8.31000920e-05	1.57200051e-04	9.98979970e-07	1.15890496e-06
0.13844         	7.49211983e-05	7.09008322e-05	8.30928926e-05	1.57222080e-04	9.99078475e-07	1.14807068e-06
0.13846         	7.51662697e-05	7.07944014e-05	8.30331062e-05	1.57238760e-04	9.99531505e-07	1.10816938e-06
